propcode,year,pname,region,postcode,stars,bedrooms,sleeps,doubles,twin,singles,bunks,familyrooms,propid,shortbreakok,bathrooms,createdate,place,county
A120,2008,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,4911,-1,4.0,,Lydford,Devon
A120,2009,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,5409,-1,4.0,,Lydford,Devon
A120,2010,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,6241,-1,4.0,,Lydford,Devon
A120,2011,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,7070,-1,4.0,2010-03-24,Lydford,Devon
A120,2012,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,7882,-1,4.0,2011-04-01,Lydford,Devon
A120,2013,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,8792,-1,4.0,2012-04-03,Lydford,Devon
A120,2014,The Coach House,Dartmoor,PL19 0NE,4.5,5.0,11.0,2.0,1.0,1.0,1.0,0.0,10418,-1,4.0,2013-06-03,Lydford,Devon
A121,2001,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,2.0,0.0,1.0,1.0,0.0,35,0,0.0,,,
A121,2002,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,2.0,0.0,1.0,1.0,0.0,36,0,0.0,,,
A121,2003,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,2.0,0.0,1.0,1.0,0.0,1410,0,0.0,,,
A121,2004,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,1843,-1,2.0,,,
A121,2005,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,2536,-1,2.0,,,
A121,2006,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,3294,-1,2.0,,,
A121,2007,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,4420,-1,2.0,,,
A121,2008,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,4912,-1,2.0,,Lydford,Devon
A121,2009,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,5410,-1,2.0,,Lydford,Devon
A121,2010,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,6242,-1,2.0,,Lydford,Devon
A121,2011,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,7071,-1,2.0,2010-03-24,Lydford,Devon
A121,2012,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,7883,-1,2.0,2011-04-01,Lydford,Devon
A121,2013,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,8793,-1,2.0,2012-04-03,Lydford,Devon
A121,2014,Burnville Farmhouse,Dartmoor,PL19 0NE,4.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,9771,-1,2.0,2013-04-05,Lydford,Devon
A122,2001,Guinea,Dartmoor,PL19 0NE,4.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,37,0,0.0,,,
A122,2002,Guinea,Dartmoor,PL19 0NE,4.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,38,0,0.0,,,
A122,2003,Guinea,Dartmoor,PL19 0NE,4.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,1411,0,0.0,,,
A122,2004,Guinea,Dartmoor,PL19 0NE,4.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,1841,-1,2.0,,,
A122,2005,Guinea,Dartmoor,PL19 0NE,4.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,2537,-1,2.0,,,
A122,2006,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,3296,-1,2.0,,,
A122,2007,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,4250,-1,2.0,,,
A122,2008,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,4913,-1,2.0,,Lydford,Devon
A122,2009,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,5411,-1,2.0,,Lydford,Devon
A122,2010,Guinea,Dartmoor,PL19 0NE,3.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,6243,-1,2.0,,Lydford,Devon
A122,2011,Guinea,Dartmoor,PL19 0NE,3.0,5.0,10.0,2.0,1.0,0.0,2.0,0.0,7072,-1,2.0,2010-03-24,Lydford,Devon
A122,2012,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,7884,-1,2.0,2011-04-01,Lydford,Devon
A122,2013,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,8794,-1,2.0,2012-04-03,Lydford,Devon
A122,2014,Guinea,Dartmoor,PL19 0NE,3.5,5.0,10.0,2.0,1.0,0.0,2.0,0.0,9772,-1,3.0,2013-04-05,Lydford,Devon
A123,2001,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,39,0,0.0,,,
A123,2002,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,40,0,0.0,,,
A123,2003,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,1096,0,0.0,,,
A123,2004,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,1935,-1,1.0,,,
A123,2005,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,2543,-1,1.0,,,
A123,2006,Rose Cottage,Dartmoor,EX20 4LR,2.5,3.0,6.0,2.0,0.0,0.0,1.0,0.0,3669,-1,1.0,,,
A123,2007,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,4339,-1,1.0,,,
A123,2008,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,4914,-1,1.0,,Meldon,Devon
A123,2009,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,5412,-1,1.0,,Meldon,Devon
A123,2010,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,6244,-1,1.0,,Meldon,Devon
A123,2011,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,7073,-1,1.0,2010-03-24,Meldon,Devon
A123,2012,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,7885,-1,1.0,2011-04-01,Meldon,Devon
A123,2013,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,8795,-1,1.0,2012-04-03,Meldon,Devon
A123,2014,Rose Cottage,Dartmoor,EX20 4LR,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,9773,-1,1.0,2013-04-05,Meldon,Devon
A124,2001,Stickwick House,Dartmoor,,3.5,8.0,12.0,4.0,0.0,4.0,0.0,0.0,41,0,0.0,,,
A124,2002,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,4.0,0.0,4.0,0.0,0.0,42,0,0.0,,,
A124,2003,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,4.0,0.0,4.0,0.0,0.0,1312,0,0.0,,,
A124,2004,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,2144,-1,3.0,,,
A124,2005,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,2766,-1,3.0,,,
A124,2006,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,3670,-1,3.0,,,
A124,2007,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,4412,-1,3.0,,,
A124,2008,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,4915,-1,3.0,,Hennock,Devon
A124,2009,Stickwick House,Dartmoor,TQ13 9PR,3.5,8.0,12.0,3.0,1.0,4.0,0.0,0.0,5413,-1,3.0,,Hennock,Devon
A124,2010,Stickwick Manor,Dartmoor,TQ13 9PR,3.5,7.0,12.0,3.0,0.0,3.0,0.0,1.0,6245,-1,6.0,,Hennock,Devon
A124,2011,Stickwick Manor,Dartmoor,TQ13 9PR,4.0,7.0,12.0,3.0,1.0,2.0,0.0,1.0,7074,0,6.0,2010-03-24,Hennock,Devon
A124,2012,Stickwick Manor,Dartmoor,TQ13 9PR,4.0,7.0,12.0,3.0,1.0,2.0,0.0,1.0,7886,0,6.0,2011-04-01,Hennock,Devon
A124,2013,Stickwick Manor,Dartmoor,TQ13 9PR,4.0,7.0,12.0,3.0,1.0,2.0,0.0,1.0,8796,-1,6.0,2012-04-03,Hennock,Devon
A124,2014,Stickwick Manor,Dartmoor,TQ13 9PR,4.0,7.0,12.0,3.0,1.0,2.0,0.0,1.0,9774,-1,6.0,2013-04-05,Hennock,Devon
A125A,2001,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,1.0,0.0,0.0,43,0,0.0,,,
A125A,2002,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,1.0,0.0,0.0,44,0,0.0,,,
A125A,2003,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,1314,0,0.0,,,
A125A,2004,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,2142,-1,2.0,,,
A125A,2005,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,2903,-1,2.0,,,
A125A,2006,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,3389,-1,2.0,,,
A125A,2007,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,4413,-1,2.0,,,
A125A,2008,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,4916,-1,2.0,,Hennock,Devon
A125A,2009,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,5414,-1,2.0,,Hennock,Devon
A125A,2010,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,6246,-1,2.0,,Hennock,Devon
A125A,2011,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,7075,-1,2.0,2010-03-24,Hennock,Devon
A125A,2012,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,7887,-1,2.0,2011-04-01,Hennock,Devon
A125A,2013,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,8797,-1,2.0,2012-04-03,Hennock,Devon
A125A,2014,Farm House,Dartmoor,TQ13 9PR,3.5,3.0,7.0,1.0,2.0,0.0,0.0,0.0,9775,-1,2.0,2013-04-05,Hennock,Devon
A125B,2001,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,45,0,0.0,,,
A125B,2002,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,46,0,0.0,,,
A125B,2003,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1313,0,0.0,,,
A125B,2004,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2143,-1,2.0,,,
A125B,2005,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2767,-1,2.0,,,
A125B,2006,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,3390,-1,2.0,,,
A125B,2007,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4414,-1,2.0,,,
A125B,2008,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4917,-1,2.0,,Hennock,Devon
A125B,2009,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,5415,-1,2.0,,Hennock,Devon
A125B,2010,Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,6247,-1,2.0,,Hennock,Devon
A125B,2011,Stickwick Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,7076,-1,2.0,2010-03-24,Hennock,Devon
A125B,2012,Stickwick Cottage,Dartmoor,TQ13 9PR,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,7888,-1,2.0,2011-04-01,Hennock,Devon
A125B,2013,Stickwick Cottage,Dartmoor,TQ13 9PR,3.5,2.0,5.0,1.0,1.0,0.0,0.0,0.0,8798,-1,2.0,2012-04-03,Hennock,Devon
A125B,2014,Stickwick Cottage,Dartmoor,TQ13 9PR,3.5,2.0,5.0,1.0,1.0,0.0,0.0,0.0,9776,-1,2.0,2013-04-05,Hennock,Devon
A126,2001,4 Pinchaford Farm Cottages,Dartmoor,TQ13 9XU,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,47,0,0.0,,,
A126,2002,4 Pinchaford Farm Cottages,Dartmoor,TQ13 9XU,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,48,0,0.0,,,
A127,2004,Luckdon Farm,Dartmoor,TQ13 8QX,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,2362,-1,2.0,,,
A127,2005,Luckdon Farm,Dartmoor,TQ13 8QX,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,2647,-1,2.0,,,
A127,2006,Luckdon Farm,Dartmoor,TQ13 8QX,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,3553,-1,2.0,,,
A127,2007,Luckdon Farm,Dartmoor,TQ13 8QX,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,4121,-1,2.0,,,
A127,2008,Luckdon Farm,Dartmoor,TQ13 8QX,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,4918,-1,2.0,,North Bovey,Devon
A128,2001,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,49,0,0.0,,,
A128,2002,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,50,0,0.0,,,
A128,2003,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,1058,0,0.0,,,
A128,2004,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,1835,-1,1.0,,,
A128,2005,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,2648,-1,1.0,,,
A128,2006,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3263,-1,1.0,,,
A128,2007,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,4422,-1,1.0,,,
A128,2008,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,4919,-1,1.0,,Lydford,Devon
A128,2009,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5416,-1,1.0,,Lydford,Devon
A128,2010,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,6248,-1,1.0,,Lydford,Devon
A128,2011,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,7077,-1,1.0,2010-03-24,Lydford,Devon
A128,2012,Ash Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,7889,-1,1.0,2011-04-01,Lydford,Devon
A129,2001,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,51,0,0.0,,,
A129,2002,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,52,0,0.0,,,
A129,2003,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1059,0,0.0,,,
A129,2004,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,1836,-1,1.0,,,
A129,2005,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2649,-1,1.0,,,
A129,2006,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3262,-1,1.0,,,
A129,2007,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,4421,-1,1.0,,,
A129,2008,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,4920,-1,1.0,,Lydford,Devon
A129,2009,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,5417,-1,1.0,,Lydford,Devon
A129,2010,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,6249,-1,1.0,,Lydford,Devon
A129,2011,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,7078,-1,1.0,2010-03-24,Lydford,Devon
A129,2012,Elm Cottage,Dartmoor,EX20 4AX,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,7890,-1,1.0,2011-04-01,Lydford,Devon
A13,2001,Great Weeke Cottage,Dartmoor,TQ13 8JQ,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,65,0,0.0,,,
A13,2002,Great Weeke Cottage,Dartmoor,TQ13 8JQ,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,66,0,0.0,,,
A13,2003,Great Weeke Cottage,Dartmoor,TQ13 8JQ,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1156,0,0.0,,,
A130,2004,Osborne House,Dartmoor,PL19 8LS,3.5,6.0,10.0,3.0,1.0,2.0,0.0,0.0,2361,-1,1.0,,,
A130,2005,Osborne House,Dartmoor,PL19 8LS,3.5,6.0,10.0,3.0,1.0,2.0,0.0,0.0,2851,-1,1.0,,,
A131,2004,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,2777,-1,2.0,,,
A131,2005,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3049,-1,2.0,,,
A131,2006,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3398,-1,2.0,,,
A131,2007,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3935,-1,2.0,,,
A131,2008,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,4650,-1,2.0,,Mary Tavy,Devon
A131,2009,The Old Dairy,Dartmoor,PL19 9PR,4.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5418,-1,2.0,,Mary Tavy,Devon
A132,2005,Dowerland,Dartmoor,PL19 9PR,3.5,3.0,5.0,1.0,2.0,0.0,0.0,0.0,3203,-1,1.0,,,
A132,2006,Dowerland,Dartmoor,PL19 9PR,3.5,3.0,5.0,1.0,2.0,0.0,0.0,0.0,3675,-1,1.0,,,
A132,2007,Dowerland,Dartmoor,PL19 9PR,3.5,3.0,5.0,1.0,2.0,0.0,0.0,0.0,4532,-1,1.0,,,
A133,2001,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,55,0,0.0,,,
A133,2002,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,56,0,0.0,,,
A133,2003,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,1125,0,0.0,,,
A133,2004,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,2153,-1,10.0,,,
A133,2005,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,2789,-1,11.0,,,
A133,2006,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,3425,-1,12.0,,,
A133,2007,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,4285,-1,12.0,,,
A133,2008,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,4921,-1,12.0,,Bovey Tracey,Devon
A133,2009,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,5419,-1,12.0,,Bovey Tracey,Devon
A133,2010,Colehayes Park,Dartmoor,TQ13 9LD,1.5,21.0,70.0,1.0,5.0,1.0,0.0,14.0,6250,-1,12.0,,Bovey Tracey,Devon
A134,2003,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,2197,-1,0.0,,,
A134,2004,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,2245,-1,2.0,,,
A134,2005,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,2882,-1,2.0,,,
A134,2006,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,3323,-1,2.0,,,
A134,2007,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,4405,-1,2.0,,,
A134,2008,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,10.0,3.0,1.0,0.0,1.0,0.0,4922,0,2.0,,Bovey Tracey,Devon
A134,2009,Cork Tree Cottage,Dartmoor,TQ13 9LD,3.0,5.0,10.0,3.0,1.0,0.0,1.0,0.0,5420,0,2.0,,Bovey Tracey,Devon
A135,2001,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,57,0,0.0,,,
A135,2002,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,58,0,0.0,,,
A135,2003,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1143,0,0.0,,,
A135,2004,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1724,-1,2.0,,,
A135,2005,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,2459,-1,2.0,,,
A135,2006,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,3712,-1,2.0,,,
A135,2007,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,4152,-1,2.0,,,
A135,2008,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,4846,-1,2.0,,Lustleigh,Devon
A135,2009,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,5421,-1,2.0,,Lustleigh,Devon
A135,2010,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,6251,-1,2.0,,Lustleigh,Devon
A135,2011,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,7079,-1,2.0,2010-03-24,Lustleigh,Devon
A135,2012,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,7891,-1,2.0,2011-04-01,Lustleigh,Devon
A135,2013,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,8799,-1,2.0,2012-04-03,Lustleigh,Devon
A135,2014,Tor Field,Dartmoor,TQ13 9NY,4.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,9777,-1,2.0,2013-04-05,Lustleigh,Devon
A136,2001,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,59,0,0.0,,,
A136,2002,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,60,0,0.0,,,
A136,2003,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,1144,0,0.0,,,
A136,2004,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,1721,-1,2.0,,,
A136,2005,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,2467,-1,2.0,,,
A136,2006,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,3713,-1,2.0,,,
A136,2007,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,4367,-1,2.0,,,
A136,2008,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,4923,-1,2.0,,Lustleigh,Devon
A136,2009,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,5422,-1,2.0,,Lustleigh,Devon
A136,2010,Pond View,Dartmoor,TQ13 9NY,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,6252,-1,2.0,,Lustleigh,Devon
